
liberia,,montserrado county,mesurado river
colombia,,departamento del magdalena,venecia
australia,gold coast,state of queensland,worongary
russian federation,,orenburgskaya oblast',yakut
greece,chios,north aegean,oinousses
philippines,province of bulacan,central luzon,pritil
united states,preston county,west virginia,
australia,,state of south australia,william creek
syria,,muhafazat halab,buyan
south africa,city of cape town,province of the western cape,table view
indonesia,,jawa timur,rembang
united kingdom,greater london,england,kensington
turkey,,hatay,domuzdami
turkey,,ankara,osmaniye
bulgaria,obshtina svilengrad,oblast khaskovo,kapitan andreevo
australia,ashburton,state of western australia,onslow
canada,,ontario,banbury
namibia,,oshikoto,onandjamba
togo,,,niamtougou
venezuela,,estado sucre,
bangladesh,,,khagrachari
afghanistan,,helmand,shomali
philippines,province of samar,eastern visayas,sierra
czech republic,okres liberec,liberecky kraj,frydlant
serbia,,,rudina
guatemala,,departamento de guatemala,san juan sacatepequez
mexico,,estado de tamaulipas,el frances
united kingdom,north lanarkshire,scotland,
greece,nomos lasithiou,crete,neapoli
ireland,roscommon,connaught,ballaghaderreen
venezuela,,distrito capital,la pastora
philippines,province of sulu,autonomous region in muslim mindanao,koppong
australia,logan,state of queensland,logan city
switzerland,bezirk praettigau-davos,kanton graubunden,davos
united states,montgomery county,pennsylvania,norristown state hospital
indonesia,,provinsi jawa tengah,wonosobo
bangladesh,,chittagong,kutubdia
bangladesh,,dhaka division,sujanagar
united states,loudoun county,virginia,ashburn
russian federation,,rostovskaya oblast',severnyy
germany,,land brandenburg,templin
rwanda,,western province,boneza
canada,,ontario,espanola
peru,provincia de tahuamanu,madre de dios,manaos
afghanistan,,herat,asad
japan,,aomori-ken,hachinohe
comoros,,mwali,fomboni
russian federation,,novgorodskaya oblast',ramenskoye
nigeria,,,lafenwa
kenya,,tana river district,reketa
myanmar,,chin state,paletwa
united states,aransas county,texas,kosmos
turkey,,sirnak province,kurtulus
honduras,,departamento de comayagua,ajuterique
burundi,,ngozi province,gatsinda
australia,port hedland,state of western australia,south hedland
bangladesh,gaibandha district,rangpur division,
kenya,,taita taveta district,
ireland,an mhi,leinster,bohermeen
democratic republic of congo,,,katumbi
argentina,,provincia del chubut,general mosconi
united kingdom,staffordshire,england,milford
bangladesh,,khulna division,basatpur
saudi arabia,,al mintaqah ash sharqiyah,tarut
nigeria,,,kwarra
afghanistan,,kabul,wazirabad
sudan,,northern kordofan,ash shiqlah
pakistan,,punjab,lodhran
bosnia and herzegovina,,republika srpska,dvorovi
france,departement des bouches-du-rhone,region provence-alpes-cote d'azur,tarascon
tunisia,,gouvernorat de kasserine,sbeitla
turkey,,izmir,foca
uganda,wakiso district,central region,kanzize
australia,sutherland shire,state of new south wales,kangaroo point
germany,lower bavaria,freistaat bayern,philippsreut
peru,jorge basadre,tacna,locumba
argentina,,provincia de entre rios,parana
peru,provincia de huarochiri,lima,casapalca
pakistan,,punjab,chah bhima
tanzania,simanjiro,arusha region,
south africa,joe gqabi district municipality,province of eastern cape,mount carmel
bangladesh,,rangpur division,magura
france,departement du morbihan,region bretagne,pontivy
china,,hebei sheng,qinhuangdao
mexico,,estado de guerrero,la malinche
the former yugoslav republic of macedonia,,,drenok
united kingdom,cornwall,england,constantine
united kingdom,renfrewshire,scotland,houston
spain,provincia de cadiz,andalucia,puerto real
india,,state of punjab,mandi dabwali
mozambique,,,dansa
united states,butler county,ohio,hamilton
iraq,,muhafazat as sulaymaniyah,raniyah
israel,,northern district,megiddo
ireland,an mhi,leinster,dunboyne
turkey,,igdir,laleli
spain,provincia de valencia,comunitat valenciana,santa barbara
italy,provincia di genova,regione liguria,voltri
bangladesh,,khulna division,jessore
netherlands,gemeente schiedam,provincie zuid-holland,schiedam
colombia,,departamento de cundinamarca,guavio
brazil,videira,estado de santa catarina,lourdes
united kingdom,devon,england,tavistock
china,,jiangsu sheng,sheyang
somalia,,gobolka nugaal,
tanzania,,coast region,chalinze
guinea-bissau,,,cape
united kingdom,conwy,wales,conwy
brazil,presidente medici,estado de rondonia,presidente medici
south africa,ehlanzeni district,mpumalanga,nelspruit
south africa,sisonke district municipality,province of kwazulu-natal,highflats
malaysia,,,serdang
mexico,balancan,estado de tabasco,
bangladesh,,rajshahi division,rajshahi
poland,powiat belchatowski,wojewodztwo lodzkie,belchatow
georgia,,abkhazia,p'shap'i
india,,state of tamil nadu,samayapuram
antarctica,,balleny islands,
mauritius,,plaines wilhems district,saint paul
italy,provincia di trieste,regione autonoma friuli venezia giulia,university of trieste
philippines,province of laguna,calabarzon,mabitac
new zealand,,welcome bay,
lithuania,,,moletai
nepal,narayani zone,madhyamanchal,belsi
israel,,tel aviv district,yafo
pakistan,,sharari,
united states,new castle county,delaware,wilmington
nigeria,,lagos state,itire
angola,,kwanza sul,capolo
china,,jiangsu sheng,
argentina,,provincia de corrientes,nueve de julio
mexico,,estado de veracruz-llave,cartagena
angola,,provincia do uige,cuimba
guatemala,,departamento de izabal,rio negro
russian federation,,belgorodskaya oblast',klimov
lithuania,ukmerge,vilniaus apskritis,
afghanistan,,ghazni,
australia,greater bendigo,state of victoria,bendigo airport
greece,nomos kavalas,east macedonia and thrace,kavala
canada,,saskatchewan,carlton
new zealand,,west coast,buller county
serbia,,,meda
greece,nomos serron,central macedonia,promachonas
united kingdom,essex,england,broomfield hospital
kenya,,kakamega district,kakamega
new zealand,otorohanga district,waikato,kawhia
new zealand,,,pukekohe
united states,douglas county,georgia,douglasville
colombia,,departamento del choco,san jose del palmar
iran,,chahar mahal va bakhtiari province,ardal
singapore,,,paya lebar
china,,xinjiang uygur zizhiqu,aksu
canada,,saskatchewan,eldorado
bangladesh,,rajshahi division,rangamatia
south sudan,,eastern equatoria,
united kingdom,cheshire east,england,crewe
algeria,,wilaya de relizane,ammi moussa
russian federation,,chelyabinskaya oblast',takhta
australia,dungog,state of new south wales,dungog
uganda,rukungiri district,western region,rubirizi
pakistan,,federally administered tribal areas,narmai
mexico,,estado de sonora,nayarit
algeria,,oum el bouaghi,boumaza
afghanistan,,faryab province,chahar bagh
afghanistan,,balkh,sherabad
slovenia,,kuzma,kuzma
romania,,,alexandria
mozambique,,provincia de zambezia,micaune
india,khordha,state of odisha,bhubaneshwar
nigeria,,,sule
new zealand,auckland,auckland,parnell
india,,state of gujarat,somnath
sudan,,western darfur,umm dukhn
new zealand,,wellington,whanganui river
pakistan,,khyber pakhtunkhwa province,mina
sierra leone,kono district,eastern province,
libya,,,sebha
mexico,,estado de chiapas,el bosque
poland,zielona gora,lubuskie,zielona gora
india,,state of rajasthan,khetolai
australia,port pirie city and dists,state of south australia,nelshaby
philippines,province of sulu,autonomous region in muslim mindanao,kalingalan caluang
madagascar,,,antsiranana
south africa,bojanala platinum district municipality,province of north-west,atlanta
nauru,,meneng district,
malaysia,,perak,kampung bali
japan,,akita-ken,akita
lebanon,,mohafazat nabatiye,blida
chile,provincia de valparaiso,region de valparaiso,concon
thailand,,changwat phangnga,ban khao lak
belgium,provincie limburg,flanders,zutendaal
senegal,,fatick,baila
turkey,,gaziantep,intepe
united states,ocean county,new jersey,beachwood
myanmar,,rakhine state,minbya
peru,utcubamba,amazonas,bagua grande
pakistan,,balochistan,uthal
united states,washington county,maryland,hagerstown
india,salem,state of tamil nadu,
australia,randwick,state of new south wales,
new zealand,rotorua district,bay of plenty,rotorua
central african republic,,,akiba
germany,swabia,freistaat bayern,weissenhorn
venezuela,,estado falcon,santa fe
pakistan,,federally administered tribal areas,spinkai tangai
uganda,buhweju district,western region,nsika
australia,blayney,state of new south wales,millthorpe
italy,provincia di torino,regione piemonte,san colombano belmonte
india,muzaffarnagar,state of uttar pradesh,
bangladesh,,khulna division,sundartola
south africa,thabo mofutsanyana district municipality,province of the orange free state,ficksburg
germany,,land mecklenburg-vorpommern,gollwitz
philippines,province of ilocos norte,ilocos,pagudpud
brazil,marechal deodoro,estado de alagoas,frances
tajikistan,,viloyati mukhtori kuhistoni badakhshon,sagirdasht
ukraine,,misto sevastopol',kacha
sri lanka,,eastern province,valaichchenai
united states,furnas county,nebraska,hollinger
turkey,,,catakli
bangladesh,,,shahjadpur
afghanistan,nurgal,kunar,
australia,botany bay,state of new south wales,botany bay
iran,,azarbayjan-e sharqi province,samsam
colombia,,departamento de narino,yacuanquer
indonesia,,daerah khusus ibukota jakarta,mampang
united kingdom,highland,scotland,bridgend
bangladesh,,dhaka division,mrigidanga
russian federation,,moskovskaya oblast',dmitrov
thailand,,changwat nakhon phanom,ban khap phuang
india,,state of jharkhand,tenu
ecuador,,provincia de el oro,machala
uganda,luwero district,central region,makulubita
panama,,ngoebe-bugle,sardinia
new zealand,new plymouth district,taranaki,kent road
senegal,,saint-louis,niang
india,,state of maharashtra,jalgaon
philippines,province of south cotabato,soccsksargen,tampakan
united kingdom,north yorkshire,england,bulmer
bosnia and herzegovina,,republika srpska,janja
china,,henan sheng,jiugongxian
brazil,santos,estado de sao paulo,
afghanistan,,logar,karezgai
burundi,,bururi province,musave
bangladesh,,rangpur division,goalpara
united states,appomattox county,virginia,tower hill
argentina,,provincia del neuquen,plottier
india,bagalkot,state of karnataka,
cuba,,provincia de cienfuegos,estados unidos
ukraine,,luhans'ka oblast',komsomolets
jamaica,,parish of portland,millbank
united kingdom,worcestershire,england,bromsgrove
nepal,,,nepa
nepal,mahakali zone,sudur pashchimanchal,chandeu
ireland,county cork,munster,passage west
democratic republic of congo,,bandundu province,kilolo
angola,,malanje province,mapaca
peru,tocache,region de san martin,uchiza
canada,,nova scotia,denver
new zealand,auckland,auckland,new windsor
united kingdom,swansea,wales,swansea
malaysia,,sabah,penampang
india,,state of karnataka,chunchankatte
papua new guinea,,daru island,
pakistan,,sindh,liaquatabad
united states,greene county,ohio,antioch university
angola,,provincia do bie,duluma
democratic republic of congo,,province du kasai-occidental,matadi
turkey,,bartin,sirinler
kenya,,nairobi province,mbagathi
indonesia,,provinsi sulawesi selatan,minna
new zealand,,,papakura
canada,,lake scugog,
cuba,,provincia de holguin,presidente
india,,state of jammu and kashmir,bhan
canada,,mulholland,
morocco,,region de tanger-tetouan,sahel
new zealand,,,south auckland
india,,state of uttar pradesh,tigri
bangladesh,,,nanupur
estonia,,ida-virumaa,ojamaa
australia,meander valley,state of tasmania,kimberley
serbia,juzhno backi okrug,autonomna pokrajina vojvodina,backa palanka
indonesia,,daerah khusus ibukota jakarta,condet
new zealand,tasman district,tasman,motueka
nigeria,,ogun state,onihale
new zealand,marlborough district,marlborough,waihopai
kazakhstan,,,
canada,,holy family,
south africa,city of johannesburg metropolitan municipality,gauteng,elandsfontein
sri lanka,,northern province,pothunakam
canada,,nova scotia,lochside
italy,provincia di ravenna,regione emilia-romagna,
jersey,,,la moye
indonesia,,jawa barat,gelora
philippines,province of sorsogon,bicol,aguada
yemen,at ta`izziyah,muhafazat ta`izz,taiz
malaysia,,,kinrara estate
united states,dallas county,texas,rowlett
algeria,,wilaya d' alger,casbah
united kingdom,highland,scotland,lairg
"moldova, republic of",,raionul cimislia,cimislia
bosnia and herzegovina,,federation of bosnia and herzegovina,zitomislici
czech republic,okres novy jicin,moravskoslezsky kraj,novy jicin
burundi,,ruyigi province,monyi
philippines,province of bulacan,central luzon,banahaw
turkey,,manisa,dumanlar
united states,latah county,idaho,wellesley
india,,state of uttar pradesh,garhwa
indonesia,,jawa timur,klampok
burundi,,makamba province,kayogoro
nigeria,,kaduna state,kauru
russian federation,,kirovskaya oblast',murino
serbia,,,badovinci
lebanon,,mohafazat nabatiye,rmaysh
china,,anhui sheng,sanmen
australia,murrindindi,state of victoria,eildon
serbia,,,golubovac
belarus,,mogilevskaya oblast',luka
philippines,province of catanduanes,bicol,bislig
zimbabwe,,bulawayo province,steeldale
spain,,canary islands,
pakistan,,balochistan,zhob
russian federation,,smolenskaya oblast',saki
belgium,province du luxembourg,walloon region,bourg
afghanistan,,helmand,mir mandaw
iran,,khorasan-e razavi province,tabas
colombia,,departamento del magdalena,concepcion
bangladesh,,khulna division,bhagwannagar
new zealand,waimakariri district,canterbury,waikuku
australia,kogarah,state of new south wales,kogarah
india,,state of andhra pradesh,halvi
portugal,amarante,distrito do porto,amarante
