"","code","src_actor","month","tgt_actor","country_code","year","id","source","date8","src_agent","latitude","src_other_agent","geoname","quad_class","source_text","root_code","tgt_other_agent","day","target","goldstein","tgt_agent","longitude","url"
"686","150","ARE","01","IRN","ARE","2018","5a55f0acff261b06561a2d3f_2","ARE","20180110","","25.0657","","Dubai Dubai",4,"wn_africa","15","","10","IRN",-7.2,"","55.17128","https://article.wn.com/view/2018/01/10/Only_a_Strong_Opposition_Will_Dislodge_Govt_Coalition/"
"687","150","ISR","01","","PSE","2018","5a56118bff261b3e8c1a2d52_5","ISR","20180110","","31.5","","Gaza ",4,"wn_world","15","","10","MEDMIL",-7.2,"MIL","34.46667","https://article.wn.com/view/2018/01/10/Israel_cancels_second_missile_defense_test_in_a_month_v4/"
"688","150","UKR","01","USA","UKR","2018","5a56243fff261b5eac1a2d49_1","UKR","20180110","","46.47747","","Odessa Odes’ka Oblast’",4,"wn_politics","15","","10","USAMIL",-7.2,"MIL","30.73262","https://article.wn.com/view/2018/01/10/Ukraine_welcomes_NATOs_Tomahawk_missiles_with_open_arms/"
"689","154","USA","01","","IRQ","2018","5a564e66ff261b27141a2d37_6","USAMIL","20180110","MIL","33","","Republic of Iraq ",4,"nigeria_sunnews","15","MUS","10","---MUS",-7.2,"","44","http://sunnewsonline.com/u-s-to-withdraw-more-troops-from-iraq-in-coming-months/"
"690","150","ARE","01","IRN","ARE","2018","5a56a2ddff261b38301a2d51_4","ARE","20180110","","25.0657","","Dubai Dubai",4,"wn_politics","15","","10","IRN",-7.2,"","55.17128","https://article.wn.com/view/2018/01/10/Protester_says_trooper_assaulted_her_during_demonstration_3/"
"691","154","NGA","01","","NGA","2018","5a56ccffff261b7ff01a2d3b_1","NGAMIL","20180111","MIL","8",""," Taraba State",4,"nigeria_sunnews","15","","11","---MIL",-7.2,"MIL","10.5","http://sunnewsonline.com/army-deploys-special-forces-in-benue-taraba-nasarawa/"
"692","152","","01","","USA","2018","5a56cd03ff261b7fde1a2d48_5","---COP","20180111","COP","27.94752","","Tampa Florida",4,"wn_world","15","","11","---COP",-7.2,"COP","-82.45843","https://article.wn.com/view/2018/01/11/Arizona_police_chase_ends_with_couple_kissing/"
"693","150","AFG","01","","","2018","5a56e90dff261b31041a2d36_2","AFGGOVBUSCVL","20180111","GOV","","BUS;CVL"," ",4,"dawn_pk","15","","11","---CVL",-7.2,"CVL","","http://feedproxy.google.com/~r/dawn-news/~3/MkR4sh33DtA/property-of-fugitive-in-di-khan-girl-stripping-case-being-attached-phc-told"
"694","150","","01","","","2018","5a570e94ff261b71701a2d3d_5","---GOV","20180111","GOV","",""," ",4,"daily_monitor_uganda","15","","11","---CVL",-7.2,"CVL","","http://www.monitor.co.ug/News/National/Who-will-take-Ruhaama-MP-seat-/688334-4259468-3dfyrh/index.html"
"695","154","TUN","01","","TUN","2018","5a572aadff261b22571a2d37_1","TUN","20180111","","34","","Republic of Tunisia ",4,"jpost_me","15","","11","---MIL",-7.2,"MIL","9","http://www.jpost.com/Middle-East/Tunisia-deploys-army-in-several-cities-as-violent-protests-intensify-533436"
"696","150","USA","01","","USA","2018","5a572ab8ff261b224f1a2d42_1","USA","20180111","","39.00039",""," Maryland",4,"wn_politics","15","LEG","11","---LEG",-7.2,"","-76.74997","https://article.wn.com/view/2018/01/11/Maryland_paid_sick_leave_supporters_rally_for_veto_override_u/"
"697","150","USA","01","","USA","2018","5a572f63ff261b2a201a2d3d_1","USA","20180111","","39.00039",""," Maryland",4,"wn_politics","15","LEG","11","---LEG",-7.2,"","-76.74997","https://article.wn.com/view/2018/01/11/Maryland_paid_sick_leave_supporters_rally_for_veto_override_9/"
"698","154","TUN","01","","TUN","2018","5a57340bff261b31ff1a2d36_6","TUN","20180111","","35.82539","","Sousse ",4,"guardian_americas","15","","11","---MIL",-7.2,"MIL","10.63699","https://www.theguardian.com/world/2018/jan/11/tunisia-hundreds-arrested-violent-protests-army-deployed-cities"
"699","150","USA","01","","USA","2018","5a573419ff261b31f81a2d42_1","USA","20180111","","39.00039",""," Maryland",4,"wn_politics","15","LEG","11","---LEG",-7.2,"","-76.74997","https://article.wn.com/view/2018/01/11/Maryland_paid_sick_leave_supporters_rally_for_veto_override_e/"
"700","154","TUN","01","","TUN","2018","5a573421ff261b31f91a2d49_6","TUN","20180111","","35.82539","","Sousse ",4,"middleeasteye","15","","11","---MIL",-7.2,"MIL","10.63699","http://www.middleeasteye.net/news/tunisia-deploys-army-several-cities-violent-protests-intensify-1267376034"
"701","154","TUN","01","","","2018","5a573d70ff261b43001a2d3a_1","TUN","20180111","","",""," ",4,"voa_africa","15","","11","---MIL",-7.2,"MIL","","https://www.voanews.com/a/tunisia-protests-army-deploys-hundreds-arrested/4203034.html"
"702","154","TUN","01","","TUN","2018","5a573d70ff261b43001a2d3a_6","TUN","20180111","","35.82539","","Sousse ",4,"voa_africa","15","","11","---MIL",-7.2,"MIL","10.63699","https://www.voanews.com/a/tunisia-protests-army-deploys-hundreds-arrested/4203034.html"
"703","150","ZAF","01","","","2018","5a57421cff261b4ad11a2d3a_2","ZAFPPL","20180111","","","PPL"," ",4,"southaf_capetownt","15","","11","---CVL",-7.2,"CVL","","https://www.iol.co.za/capetimes/news/man-boy-back-with-families--four-still-missing-12686192"
"704","154","TUN","01","","","2018","5a574225ff261b4abf1a2d3f_1","TUN","20180111","","",""," ",4,"wn_africa","15","","11","---MIL",-7.2,"MIL","","https://article.wn.com/view/2018/01/11/Protests_Continue_in_Tunisia_Army_Deploys_Hundreds_Arrested/"
"705","150","","01","","NGA","2018","5a581f19ff261b3c31180780_1","---COP","20180112","COP","5.38243","","Uyanga Okpo Usun Cross River State",4,"nigeria_thepunch","15","PPL","12","---PPL",-7.2,"","8.26313","http://punchng.com/police-inspectors-head-found-in-criver-shrine/"
"706","154","","01","","","2018","5a581f1fff261b3c29180785_3","---MIL","20180112","MIL","",""," ",4,"nigeria_saharareporters","15","","12","---CVL",-7.2,"CVL","","http://saharareporters.com/2018/01/11/wanted-militant-who-kidnapped-and-killed-british-missionary-arrested-delta"
"707","150","","01","","NGA","2018","5a581f20ff261b3c29180786_1","---GOV","20180112","GOV","7.70483","","Aramoko-Ekiti Ekiti State",4,"nigeria_saharareporters","15","AGR","12","---CVLAGR",-7.2,"CVL","5.04054","http://saharareporters.com/2018/01/11/fayose-rallies-ekiti-hunters-against-herdsmen-invasion"
"708","154","TUN","01","","TUN","2018","5a581f2cff261b3c2e18078d_6","TUN","20180112","","35.82539","","Sousse ",4,"hurriyet","15","","12","---MIL",-7.2,"MIL","10.63699","http://www.hurriyetdailynews.com/tunisia-deploys-army-in-several-cities-as-violent-protests-intensify-125577"
"709","150","","01","PAK","PAK","2018","5a581f73ff261b3c2d180813_1","---OPP","20180112","OPP","30","","Islamic Republic of Pakistan ",4,"rfe","15","","12","PAKCVL",-7.2,"CVL","70","https://www.rferl.org/a/pakistan-girl-rape-murder-protests/28969674.html"
"710","154","IND","01","PAK","IND","2018","5a581fadff261b3c2b1807da_1","INDMIL","20180112","MIL","28.63576","","New Delhi National Capital Territory of Delhi",4,"india_zee_national","15","","12","PAK",-7.2,"","77.22445","http://zeenews.india.com/india/pakistani-army-runs-for-cover-isi-worried-with-indias-strong-response-to-border-firing-report-2073254.html"
"711","150","","01","","IND","2018","5a581fbeff261b3c23180804_4","---COP","20180112","COP","21.41667","","Chodwān State of Gujarāt",4,"int_the_news_national","15","","12","---CVL",-7.2,"CVL","73.83333","http://feedproxy.google.com/~r/TheNewsInternational-National/~3/Q2WqWIPoCOQ/267625-stripping-case-accused-bail-pleas-hearing-adjourned"
"712","150","ISR","01","ISR","ISR","2018","5a5cdf1eff261b27d739cfc4_4","ISROPP","20180115","OPP","31.76904","","Jerusalem Jerusalem",4,"wn_mideast","15","","15","ISRMIL",-7.2,"MIL","35.21633","https://article.wn.com/view/2018/01/15/Palestinians_clash_with_Israeli_soldiers_during_protest_for_/"
"713","150","","01","","","2018","5a5cdf41ff261b27c239cfd1_3","---SPY","20180115","SPY","",""," ",4,"nigeria_dailypost","15","","15","---MED",-7.2,"MED","","http://dailypost.ng/2018/01/15/dss-deceived-el-zakzaky-speaking-death-rumour-falana/"
"714","150","","01","","DZA","2018","5a5cdf58ff261b27be39cff2_4","---CVL","20180115","CVL","36.08333",""," Wilaya de Bordj Bou Arréridj",4,"menafn_algeria","15","","15","---CVL",-7.2,"CVL","4.75","http://menafn.com/1096347618/Happy-2968-Berber-New-Year-becomes-holiday-in-Algeria?src=RSS"
"715","150","DEU","01","DEU","DEU","2018","5a5cdf63ff261b27c239d011_1","DEUCOP","20180115","COP","52.52437","","Berlin Land Berlin",4,"dw","15","","15","DEU",-7.2,"","13.41053","http://www.dw.com/en/germany-expands-anti-terror-squad-gsg-9/a-42148371?maca=en-rss-en-all-1573-rdf"
"716","150","USA","01","","TUR","2018","5a5cdf90ff261b27ce39cff3_3","USA","20180115","","39","","Republic of Turkey ",4,"menafn_turkey","15","UAF","15","---MILUAF",-7.2,"MIL","35","http://menafn.com/1096352702/US-creating-army-of-terrorists-in-Syria--Erdogan?src=RSS"
"717","154","ESP","01","GBR","GBR","2018","5a5cdf96ff261b27c139d01f_2","ESP","20180115","","54.75844","","United Kingdom of Great Britain and Northern Ireland ",4,"uk_telegraph_world","15","","15","GBR",-7.2,"","-2.69531","http://www.telegraph.co.uk/news/2018/01/13/opera-singer-praised-audience-despite-having-three-hours-rehearse/"
"718","154","ESP","01","GBR","GBR","2018","5a5cdf96ff261b27cd39cfe6_2","ESP","20180115","","54.75844","","United Kingdom of Great Britain and Northern Ireland ",4,"uk_telegraph_politics","15","","15","GBR",-7.2,"","-2.69531","http://www.telegraph.co.uk/news/2018/01/13/opera-singer-praised-audience-despite-having-three-hours-rehearse/"
"719","154","ESP","01","GBR","GBR","2018","5a5cdf97ff261b27d139d000_2","ESP","20180115","","54.75844","","United Kingdom of Great Britain and Northern Ireland ",4,"uk_telegraph_national","15","","15","GBR",-7.2,"","-2.69531","http://www.telegraph.co.uk/news/2018/01/13/opera-singer-praised-audience-despite-having-three-hours-rehearse/"
"720","152","","01","","","2018","5a5cdfceff261b27d739d050_5","---COP","20180115","COP","",""," ",4,"hindu_nat","15","","15","---CVL",-7.2,"CVL","","http://www.thehindu.com/news/national/other-states/woman-gang-raped-in-moving-vehicle-in-faridabad/article22441500.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"721","150","","01","","","2018","5a5cdfc8ff261b27cf39d039_4","---GOV","20180115","GOV","",""," ",4,"romania_nineoclock","15","","15","---PTY",-7.2,"PTY","","http://www.nineoclock.ro/psds-natexcom-convened-on-monday-to-settle-dispute-between-premier-tudose-and-intmin-dan-firea-s-appeal-speaker-dragnea-and-pm-tudose-need-to-immediately-stop-political-dispute/"
"722","150","","01","","","2018","5a5d0949ff261b70a939cfab_3","---PPL","20180115","","","PPL"," ",4,"cyprus_mail","15","LEG","15","---LEG",-7.2,"","","http://cyprus-mail.com/2018/01/15/greek-parliament-approves-bailout-reforms-despite-protests/"
"723","154","USA","01","USA","USA","2018","5a5d175cff261b09d639cfb1_1","USA","20180115","","41.85003","","Chicago Illinois",4,"sfgate_national","15","","15","USA",-7.2,"","-87.65005","http://www.sfgate.com/news/article/Chicago-area-could-see-as-much-as-5-inches-of-12498785.php"
"724","150","","01","TUN","TUN","2018","5a5d2585ff261b218439cfc1_5","---PPL","20180115","","34","PPL","Republic of Tunisia ",4,"wn_world","15","","15","TUN",-7.2,"","9","https://article.wn.com/view/2018/01/15/Tunisian_soccer_fans_clash_with_police_amid_economic_unrest_2/"
"725","150","","01","TUN","TUN","2018","5a5d2a13ff261b298239cfac_5","---PPL","20180115","","34","PPL","Republic of Tunisia ",4,"wn_africa","15","","15","TUN",-7.2,"","9","https://article.wn.com/view/2018/01/15/Tunisian_soccer_fans_clash_with_police_amid_economic_unrest_zf/"
"726","154","SYR","01","SYR","SYR","2018","5a606b36ff261b7213d956c9_6","SYRMIL","20180118","MIL","35","","Syrian Arab Republic ",4,"nytmiddleeast","15","","18","SYRREB",-7.2,"REB","38","https://www.nytimes.com/2018/01/15/us/politics/syria-turkey-kurds-border.html?partner=rss&emc=rss"
"727","154","USA","01","","KOR","2018","5a606cedff261b721fd95723_5","USAMIL","20180118","MIL","37.37028","","Pyeongchang Gangwon-do",4,"australia_smh_world","15","","18","---MIL",-7.2,"MIL","128.39306","http://www.smh.com.au/world/us-military-quietly-prepares-for-a-last-resort-war-with-north-korea-20180116-h0ivw7.html"
"728","150","IND","01","IND","IND","2018","5a607de0ff261b130cf3c646_4","IND","20180118","","28.63576","","New Delhi National Capital Territory of Delhi",4,"wn_politics","15","","18","IND",-7.2,"","77.22445","https://article.wn.com/view/2018/01/18/India_successfully_testfires_Agni5_ballistic_missile_fd/"
"729","150","","01","AUS","AUS","2018","5a607deaff261b1309f3c64d_1","---CVL","20180118","CVL","-33.86785","","Sydney State of New South Wales",4,"minnstartrib_world","15","","18","AUS",-7.2,"","151.20732","http://www.startribune.com/world/469889593.html"
"730","150","","01","AUS","AUS","2018","5a608288ff261b1ae7f3c642_1","---CVL","20180118","CVL","-33.86785","","Sydney State of New South Wales",4,"nzherald_world","15","","18","AUS",-7.2,"","151.20732","http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11977735&ref=rss"
"731","150","","01","AUS","PRK","2018","5a6082a6ff261b1addf3c65c_1","---CVL","20180118","CVL","39.03385","","Pyongyang Pyongyang",4,"wn_world","15","","18","AUS",-7.2,"","125.75432","https://article.wn.com/view/2018/01/18/Joint_Olympic_flag_deal_angers_conservatives_in_South_Korea_r/"
"732","152","GBR","01","FRA","GBR","2018","5a608c08ff261b2b9ff3c645_1","GBR","20180118","","51.50853","","London England",4,"phil_manilatimes","15","","18","FRA",-7.2,"","-0.12574","http://www.manilatimes.net/may-agrees-extra-44-5m-calais/375116/"
"733","150","","01","AUS","AUS","2018","5a609088ff261b33c0f3c638_1","---CVL","20180118","CVL","-33.86785","","Sydney State of New South Wales",4,"wn_asia","15","","18","AUS",-7.2,"","151.20732","https://article.wn.com/view/2018/01/18/Joint_Olympic_flag_deal_angers_conservatives_in_South_Korea_4/"
"734","150","","01","AUS","PRK","2018","5a609543ff261b3c3ef3c641_1","---CVL","20180118","CVL","39.03385","","Pyongyang Pyongyang",4,"wn_world","15","","18","AUS",-7.2,"","125.75432","https://article.wn.com/view/2018/01/18/Joint_Olympic_flag_deal_angers_conservatives_in_South_Korea_7/"
"735","150","","01","AUS","PRK","2018","5a609a02ff261b444df3c64d_1","---CVL","20180118","CVL","39.03385","","Pyongyang Pyongyang",4,"wn_world","15","","18","AUS",-7.2,"","125.75432","https://article.wn.com/view/2018/01/18/Joint_Olympic_flag_deal_angers_conservatives_in_South_Korea_qd/"
"736","150","","01","AUS","PRK","2018","5a609ebeff261b4ca6f3c659_1","---CVL","20180118","CVL","39.03385","","Pyongyang Pyongyang",4,"wn_world","15","","18","AUS",-7.2,"","125.75432","https://article.wn.com/view/2018/01/18/Joint_Olympic_flag_deal_angers_conservatives_in_South_Korea_kv/"
"737","150","","01","AUS","AUS","2018","5a60a355ff261b5480f3c63f_1","---CVL","20180118","CVL","-33.86785","","Sydney State of New South Wales",4,"wn_world","15","","18","AUS",-7.2,"","151.20732","https://article.wn.com/view/2018/01/18/Joint_Olympic_flag_deal_angers_conservatives_in_South_Korea_2l/"
"738","150","HUN","01","","","2018","5a60b165ff261b6c3bf3c63d_2","HUN","20180118","","",""," ",4,"hungary_budbusjourn","15","","18","---CVL",-7.2,"CVL","","https://bbj.hu/whosnews/sas-hungary-welcomes-new-managing-director-_144158"
"739","150","GBR","01","","GBR","2018","5a60e036ff261b3f76f3c636_2","GBRBUSLAB","20180118","BUS","54.75844","LAB","United Kingdom of Great Britain and Northern Ireland ",4,"euronews","15","UAF","18","---COPUAF",-7.2,"COP","-2.69531","http://feedproxy.google.com/~r/euronews/en/home/~3/eZ_j7mHN32s/uk-government-sets-up-task-force-to-deal-with-key-company-failure"
"740","152","PSE","01","","PSE","2018","5a60e078ff261b3f7bf3c64d_6","PSEGOV","20180118","GOV","31.89964","","Ramallah ",4,"wn_africa","15","","18","---CVL",-7.2,"CVL","35.20422","https://article.wn.com/view/2018/01/18/Press_release_on_Foreign_Minister_s_Special_Representative_f/"
"741","152","PSE","01","","PSE","2018","5a60e078ff261b3f99f3c64e_6","PSEGOV","20180118","GOV","31.89964","","Ramallah ",4,"wn_europe","15","","18","---CVL",-7.2,"CVL","35.20422","https://article.wn.com/view/2018/01/18/Press_release_on_Foreign_Minister_s_Special_Representative_f/"
"742","152","GBR","01","USA","GBR","2018","5a611d38ff261b2bc5f3c642_3","GBR","20180118","","51.9052","","Sandhurst England",4,"wn_europe","15","","18","USAMIL",-7.2,"MIL","-2.25005","https://article.wn.com/view/2018/01/18/Britain_agrees_to_pledge_millions_for_border_security_measur/"
"743","150","","01","AUS","AUS","2018","5a6142c1ff261b6c7af3c64d_1","---CVL","20180119","CVL","-33.86785","","Sydney State of New South Wales",4,"wn_world","15","","19","AUS",-7.2,"","151.20732","https://article.wn.com/view/2018/01/19/Joint_Olympic_flag_deal_angers_conservatives_in_South_Korea/"
"744","150","","01","AUS","AUS","2018","5a614c22ff261b7cebf3c64c_1","---CVL","20180119","CVL","-33.86785","","Sydney State of New South Wales",4,"phil_inquirer","15","","19","AUS",-7.2,"","151.20732","http://sports.inquirer.net/280098/joint-olympic-flag-deal-angers-conservatives-south-korea"
"745","150","","01","AUS","AUS","2018","5a61558cff261b0e15f3c655_1","---CVL","20180119","CVL","-33.86785","","Sydney State of New South Wales",4,"wn_world","15","","19","AUS",-7.2,"","151.20732","https://article.wn.com/view/2018/01/19/Joint_Olympic_flag_deal_angers_conservatives_in_South_Korea_h/"
"746","154","SDN","01","ERI","EGY","2018","5a68f149ff261b1131996497_1","SDN","20180124","","27","","Arab Republic of Egypt ",4,"almonitor","15","","24","ERI",-7.2,"","30","http://www.al-monitor.com/pulse/originals/2018/01/increasingly-dangerous-militarization-red-sea-egypt-turkey.html"
"747","154","USA","01","IDN","USA","2018","5a68f162ff261b11449964db_1","USAMIL","20180124","MIL","39.76","","United States ",4,"voa_asia","15","","24","IDN",-7.2,"","-98.5","https://www.voanews.com/a/4221559.html"
"748","150","IGO","01","UKR","USA","2018","5a68f17fff261b11419964c2_4","IGOWSTNAT","20180124","","39.76","WST;NAT","United States ",4,"rfe","15","","24","UKR",-7.2,"","-98.5","https://www.rferl.org/a/ukraine-drones-artillery-ukrainian-forces/28994516.html"
"749","154","PHL","01","","PHL","2018","5a68f1c1ff261b11329964fb_1","PHLMIL","20180124","MIL","6.91028","","Zamboanga Zamboanga Peninsula",4,"philstar_nation","15","MUS;UAF","24","---MUSUAF",-7.2,"","122.07389","http://www.philstar.com/nation/2018/01/24/1780984/marines-western-mindanao-train-urban-warfare"
"750","154","TUR","01","SYR","SYR","2018","5a68f1c8ff261b113099650d_4","TUR","20180124","","35","","Syrian Arab Republic ",4,"voa_euro","15","","24","SYR",-7.2,"","38","https://www.voanews.com/a/mattis-turkish-offensive-anti-isis-fight/4219967.html"
"751","150","USA","01","","USA","2018","5a6937a0ff261b16f9798ea5_1","USA","20180125","","47.50012",""," Washington",4,"wn_world","15","","25","---MIL",-7.2,"MIL","-120.50147","https://article.wn.com/view/2018/01/25/Turkish_attack_highlights_Syrian_Kurds_isolation/"
"752","150","USA","01","USA","USA","2018","5a697de0ff261b1f42798e98_4","USAOPP","20180125","OPP","40.6501","","Brooklyn New York",4,"wn_politics","15","","25","USA",-7.2,"","-73.94958","https://article.wn.com/view/2018/01/25/Immigrant_activists_protest_at_Schumers_home_chanting_If_Chu/"
